name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,416,256093643,,apartments,,,"POLYGON ((-122.4234197 37.7692583, -122.4235089 37.7692537, -122.4235205 37.7693955, -122.423522 37.7694134, -122.4235056 37.7694142, -122.4235084 37.7694484, -122.4234382 37.769452, -122.4234355 37.769419, -122.4234174 37.76942, -122.4234136 37.7693735, -122.4234291 37.7693727, -122.4234271 37.7693488, -122.4234197 37.7692583))",POINT (-122.423469 37.7693518),170.3,1832.9
,417,256093644,,apartments,,,"POLYGON ((-122.4228788 37.7692894, -122.4229865 37.7692804, -122.4229938 37.7693703, -122.4229827 37.7693703, -122.422987 37.7694174, -122.422974 37.7694194, -122.4229799 37.7694667, -122.4229063 37.7694686, -122.4229049 37.7694232, -122.4228879 37.7694236, -122.4228873 37.7694138, -122.4228788 37.7692894))",POINT (-122.4229371 37.7693691),173.0,1861.8
,418,256093645,,yes,,,"POLYGON ((-122.4233084 37.7694862, -122.4233123 37.7695293, -122.4233287 37.7697111, -122.4232066 37.769718, -122.4231873 37.7695043, -122.4231863 37.7694931, -122.4233084 37.7694862))",POINT (-122.4232575 37.7696021),269.0,2895.3
,419,256093646,,apartments,,,"POLYGON ((-122.4230824 37.7692755, -122.4232024 37.7692694, -122.4232146 37.7694189, -122.4232033 37.7694195, -122.4232074 37.7694689, -122.4230987 37.7694745, -122.4230897 37.769364, -122.4230824 37.7692755))",POINT (-122.4231491 37.7693702),228.5,2459.6
,420,256093647,,apartments,,,"POLYGON ((-122.4236019 37.769249, -122.4236627 37.7692459, -122.4236716 37.7693554, -122.4236492 37.7693565, -122.4236514 37.7693834, -122.4236245 37.7693848, -122.4236258 37.7694005, -122.4236144 37.7694011, -122.4236019 37.769249))",POINT (-122.4236356 37.7693133),76.4,821.9
,421,256093648,,yes,,,"POLYGON ((-122.4235095 37.7694673, -122.4235124 37.7694991, -122.4235305 37.7696997, -122.4234424 37.7697046, -122.423426 37.7695228, -122.4234215 37.7694723, -122.4235095 37.7694673))",POINT (-122.423476 37.769586),201.0,2163.4
,422,256093649,,yes,,,"POLYGON ((-122.4224914 37.7695315, -122.4224901 37.7695125, -122.4224799 37.7695061, -122.422479 37.769485, -122.4224843 37.7694783, -122.4224824 37.769443, -122.4224714 37.769443, -122.4224706 37.7694047, -122.4224756 37.7693975, -122.4227215 37.7693802, -122.422733 37.7695165, -122.4227075 37.7695181, -122.4224914 37.7695315))",POINT (-122.4226037 37.7694561),329.4,3545.1
,423,256093650,,apartments,,,"POLYGON ((-122.424425 37.7692625, -122.4244253 37.7692732, -122.4244252 37.7692732, -122.4244257 37.7692879, -122.4244302 37.7692878, -122.4244301 37.7693088, -122.4244117 37.7693209, -122.4241898 37.7693305, -122.4241415 37.769333, -122.4241396 37.7693021, -122.424163 37.7693016, -122.4241623 37.7692797, -122.4242174 37.7692786, -122.4243226 37.7692765, -122.4243222 37.7692646, -122.424425 37.7692625))",POINT (-122.4242922 37.7692996),145.2,1562.9
,424,256095401,,yes,,,"POLYGON ((-122.422173 37.7692575, -122.4215557 37.7692959, -122.4215393 37.7691584, -122.4221496 37.7691191, -122.4221595 37.7691181, -122.422173 37.7692575))",POINT (-122.4218574 37.7692075),840.8,9049.7
,425,256095403,,yes,,,"POLYGON ((-122.4215393 37.7691584, -122.4214968 37.7687317, -122.422056 37.7686972, -122.4220572 37.7687097, -122.4221115 37.7687063, -122.4221152 37.7687433, -122.4221217 37.7687429, -122.422123 37.7687561, -122.4221301 37.7687557, -122.4221334 37.7688172, -122.4221268 37.7688227, -122.4221279 37.7688347, -122.4221199 37.7688345, -122.4221275 37.7689167, -122.4221467 37.7689272, -122.422158 37.7690635, -122.4221467 37.7690733, -122.4221496 37.7691191, -122.4215393 37.7691584))",POINT (-122.4218265 37.7689263),2581.8,27790.1
,426,256098986,,yes,,,"POLYGON ((-122.4212401 37.7672845, -122.4212376 37.7672278, -122.4213264 37.7672014, -122.421337 37.7672111, -122.4213536 37.7672222, -122.4213901 37.7672278, -122.4214146 37.767225, -122.4214269 37.7672146, -122.4214619 37.7672136, -122.4214682 37.7672703, -122.4215095 37.7672683, -122.4215201 37.7673889, -122.4215961 37.7673868, -122.4216022 37.7674746, -122.4212461 37.7674954, -122.4212265 37.7672859, -122.4212401 37.7672845))",POINT (-122.4213877 37.7673632),782.0,8417.8
,427,256098987,,yes,,,"POLYGON ((-122.4219774 37.7671905, -122.4217154 37.7672045, -122.4217052 37.7670695, -122.4219649 37.767054, -122.4219774 37.7671905))",POINT (-122.421841 37.7671297),348.9,3755.5
,428,256098988,,yes,,,"POLYGON ((-122.4218624 37.7680834, -122.4218391 37.7678286, -122.4219453 37.7678223, -122.4219436 37.7677985, -122.4220339 37.7677933, -122.4220398 37.7677928, -122.4220476 37.7678847, -122.4219549 37.7678882, -122.4219564 37.7679086, -122.4220491 37.7679051, -122.4220544 37.7679613, -122.4220297 37.7679627, -122.4220292 37.7679575, -122.4219611 37.7679615, -122.4219629 37.7679816, -122.4220318 37.7679775, -122.4220314 37.7679733, -122.4220554 37.7679719, -122.4220648 37.7680715, -122.4218624 37.7680834))",POINT (-122.4219502 37.7679449),494.5,5322.9
,429,256098989,,yes,,,"POLYGON ((-122.4219571 37.7669721, -122.4216083 37.7669903, -122.4215797 37.7666549, -122.4219329 37.7666343, -122.4219646 37.7669718, -122.4219571 37.7669721))",POINT (-122.4217716 37.766813),1172.2,12617.3
,430,256098990,,yes,,,"POLYGON ((-122.4215853 37.7680996, -122.4215809 37.7680264, -122.4215627 37.7680271, -122.4215607 37.7679938, -122.4215789 37.7679932, -122.4215713 37.7678689, -122.4217675 37.7678571, -122.4217753 37.7679501, -122.421783 37.7679574, -122.421794 37.7680895, -122.4215853 37.7680996))",POINT (-122.4216788 37.7679806),467.5,5031.8
,431,256098991,,yes,,,"POLYGON ((-122.4220339 37.7677933, -122.4219436 37.7677985, -122.4215705 37.7678205, -122.4215451 37.7675462, -122.4216219 37.7675435, -122.422008 37.7675269, -122.4220339 37.7677933))",POINT (-122.4217883 37.7676719),1228.8,13226.7
,432,256098992,,yes,,,"POLYGON ((-122.4219649 37.767054, -122.4217052 37.7670695, -122.421617 37.7670726, -122.4216083 37.7669903, -122.4219571 37.7669721, -122.4219649 37.767054))",POINT (-122.4217864 37.7670227),284.4,3061.1
,433,256098993,,yes,,,"POLYGON ((-122.422008 37.7675269, -122.4216219 37.7675435, -122.4216079 37.7674036, -122.4216492 37.7674008, -122.4219967 37.7673868, -122.422008 37.7675269))",POINT (-122.4218084 37.7674649),534.8,5756.4
,434,256098994,,yes,,,"POLYGON ((-122.4219967 37.7673868, -122.4216492 37.7674008, -122.4216316 37.7672094, -122.4217154 37.7672045, -122.4219774 37.7671905, -122.4219967 37.7673868))",POINT (-122.4218144 37.7672968),659.7,7101.3
,435,256100422,,residential,,,"POLYGON ((-122.4304827 37.7659589, -122.4304826 37.765949, -122.4304725 37.765949, -122.4304674 37.7658591, -122.4307023 37.7658437, -122.4306957 37.7657787, -122.4305113 37.7657908, -122.4305106 37.7657856, -122.430503 37.7657855, -122.4305006 37.7657593, -122.4305099 37.7657588, -122.4305056 37.7656986, -122.4307229 37.7656853, -122.43073 37.7657211, -122.4307419 37.7657205, -122.4307628 37.7658474, -122.4307551 37.7658529, -122.4307548 37.7658656, -122.4307334 37.7658812, -122.4307181 37.7658812, -122.4306947 37.7659006, -122.4306949 37.7659138, -122.4306728 37.7659301, -122.430659 37.7659296, -122.4306436 37.7659416, -122.4306332 37.7659417, -122.4306331 37.7659493, -122.4306018 37.7659502, -122.4306015 37.7659443, -122.430575 37.7659453, -122.4305749 37.7659529, -122.4305421 37.7659544, -122.4305422 37.7659472, -122.4305154 37.7659483, -122.4305152 37.7659578, -122.4304827 37.7659589))",POINT (-122.4306168 37.7658198),477.2,5137.0
,436,256100423,,residential,,,"POLYGON ((-122.4307419 37.7657205, -122.4307628 37.7658474, -122.430773 37.7658516, -122.4307802 37.7658526, -122.4307877 37.7658514, -122.4307973 37.7658447, -122.4308002 37.7658376, -122.4308019 37.7658293, -122.4308759 37.7657705, -122.4308908 37.7657667, -122.4309015 37.7657575, -122.4309037 37.7657504, -122.4309023 37.7657428, -122.4308987 37.7657364, -122.4308919 37.7657311, -122.4308859 37.7656381, -122.4307308 37.7656528, -122.4307419 37.7657205))",POINT (-122.4308127 37.7657291),241.7,2602.0
,437,256436199,,yes,,,"POLYGON ((-122.4216005 37.765952, -122.4216102 37.7660595, -122.4215267 37.7660642, -122.4215209 37.7660645, -122.4215112 37.7659571, -122.4216005 37.765952))",POINT (-122.4215607 37.7660083),94.0,1011.4
,438,256436201,,yes,,,"POLYGON ((-122.4218648 37.7660451, -122.4216102 37.7660595, -122.4216005 37.765952, -122.4218551 37.7659377, -122.4218648 37.7660451))",POINT (-122.4217326 37.7659986),268.5,2890.3
,439,256436205,,yes,,,"POLYGON ((-122.4218378 37.7657122, -122.4215376 37.7657291, -122.4215253 37.765593, -122.4218255 37.765576, -122.4218378 37.7657122))",POINT (-122.4216816 37.7656526),401.4,4320.5
,440,256436208,,yes,,,"POLYGON ((-122.4218946 37.7664673, -122.4215422 37.7664847, -122.4215322 37.7663583, -122.4216561 37.7663522, -122.4218847 37.7663409, -122.4218946 37.7664673))",POINT (-122.4217134 37.7664128),436.3,4695.8
,441,256436209,,yes,,,"POLYGON ((-122.4218132 37.7654395, -122.4214669 37.765459, -122.4214552 37.7653295, -122.4218015 37.7653099, -122.4218132 37.7654395))",POINT (-122.4216342 37.7653845),441.4,4751.2
,442,256436210,,yes,,,"POLYGON ((-122.4218255 37.765576, -122.4215253 37.765593, -122.4214792 37.7655956, -122.4214669 37.765459, -122.4218132 37.7654395, -122.4218255 37.765576))",POINT (-122.4216462 37.7655175),462.9,4982.7
,443,256436211,,yes,,,"POLYGON ((-122.4215413 37.7662263, -122.4215267 37.7660642, -122.4216102 37.7660595, -122.4216248 37.7662216, -122.4215413 37.7662263))",POINT (-122.4215758 37.7661429),132.1,1421.4
,444,256436212,,yes,,,"POLYGON ((-122.4215112 37.7659571, -122.4215024 37.7658709, -122.4217601 37.7658544, -122.4217583 37.7658362, -122.4215005 37.7658527, -122.4214923 37.7657732, -122.4218406 37.765753, -122.421841 37.7657604, -122.4218476 37.7657644, -122.4218491 37.7657805, -122.4218432 37.7657845, -122.4218469 37.7658292, -122.4218559 37.7658352, -122.4218566 37.7658482, -122.4218491 37.7658553, -122.4218524 37.7658959, -122.4218631 37.7659034, -122.4218629 37.7659177, -122.4218547 37.7659233, -122.4218551 37.7659377, -122.4216005 37.765952, -122.4215112 37.7659571))",POINT (-122.42168 37.7658551),586.1,6309.0
Mission National Bank,445,256436213,,bank,,,"POLYGON ((-122.4212353 37.7653364, -122.4210493 37.7653434, -122.4210286 37.7650802, -122.421212 37.7650682, -122.4212353 37.7653364))",POINT (-122.4211316 37.7652073),482.8,5196.3
,446,256436927,,yes,,,"POLYGON ((-122.4205336 37.7662808, -122.4205826 37.7662777, -122.4206103 37.7665445, -122.420515 37.7665507, -122.4204944 37.7663518, -122.4204215 37.7663565, -122.4204423 37.766557, -122.4203486 37.7665631, -122.4203208 37.7662955, -122.4203257 37.7662951, -122.4203255 37.7662934, -122.4205336 37.76628, -122.4205336 37.7662808))",POINT (-122.4204645 37.7664107),547.4,5891.7
,447,256436929,,yes,,,"POLYGON ((-122.4202922 37.7663967, -122.420265 37.7663986, -122.4199535 37.7664206, -122.4199465 37.7663584, -122.4199575 37.7663576, -122.4201314 37.7663453, -122.4202851 37.7663344, -122.4202922 37.7663967))",POINT (-122.4201194 37.7663775),207.9,2237.6
,448,256436930,,yes,,,"POLYGON ((-122.4199653 37.7665248, -122.4201989 37.7665082, -122.4202064 37.7665749, -122.4199728 37.7665914, -122.4199653 37.7665248))",POINT (-122.4200859 37.7665498),153.2,1649.5
,449,256436931,,yes,,,"POLYGON ((-122.4202768 37.7662671, -122.4201238 37.7662779, -122.4199498 37.7662902, -122.4199422 37.7662907, -122.4199273 37.7661591, -122.4202619 37.7661355, -122.4202768 37.7662671))",POINT (-122.420102 37.7662131),434.7,4679.3
,450,256436936,,yes,,,"POLYGON ((-122.4199535 37.7664206, -122.420265 37.7663986, -122.4202687 37.7664313, -122.4202527 37.7664324, -122.4202574 37.7664731, -122.4202733 37.766472, -122.4202768 37.7665027, -122.4201989 37.7665082, -122.4199653 37.7665248, -122.4199535 37.7664206))",POINT (-122.4201121 37.7664619),313.1,3369.7
Mission Dolores School,451,256442758,,school,,,"POLYGON ((-122.4281383 37.7644425, -122.4279195 37.7644593, -122.4278972 37.7642555, -122.4278746 37.7640927, -122.4280934 37.7640759, -122.4281383 37.7644425))",POINT (-122.4280071 37.7642676),785.2,8451.6
Mission Dolores School,452,256442759,,school,,,"POLYGON ((-122.4284519 37.7638844, -122.4282767 37.7638985, -122.4282588 37.7637705, -122.4280947 37.7637961, -122.4281081 37.7638649, -122.4279976 37.7638773, -122.4279652 37.7637158, -122.4284352 37.7636346, -122.4284519 37.7638844))",POINT (-122.42824 37.7637658),787.3,8474.3
Mission Dolores Basilica,453,256442760,,place_of_worship,,,"POLYGON ((-122.4272424 37.7642023, -122.4272509 37.764303, -122.4272703 37.7643159, -122.4272844 37.7643344, -122.4272896 37.7643715, -122.4272789 37.7643932, -122.4272629 37.7644093, -122.4272706 37.7644779, -122.4268662 37.7645056, -122.4268643 37.7644735, -122.4267067 37.7644829, -122.4267077 37.7645011, -122.4266358 37.7645043, -122.4266126 37.7642822, -122.426688 37.7642774, -122.4266899 37.7642963, -122.4268449 37.7642875, -122.4268418 37.7642556, -122.4271299 37.7642412, -122.4271235 37.7641875, -122.4272395 37.7641804, -122.4272424 37.7642023))",POINT (-122.4269684 37.7643675),1509.2,16245.1
,454,256442761,,yes,,,"POLYGON ((-122.4284908 37.7640302, -122.4282843 37.7640408, -122.4282753 37.7639321, -122.4284819 37.7639215, -122.4284908 37.7640302))",POINT (-122.4283831 37.7639811),220.5,2373.6
,455,256442762,,yes,,,"POLYGON ((-122.4279195 37.7644593, -122.4276759 37.7644759, -122.4276623 37.7643514, -122.4276536 37.7642722, -122.4278972 37.7642555, -122.4279195 37.7644593))",POINT (-122.4277866 37.7643657),488.1,5254.2
,456,256442763,,yes,,,"POLYGON ((-122.428511 37.7642768, -122.4283045 37.7642874, -122.4282843 37.7640408, -122.4284908 37.7640302, -122.428511 37.7642768))",POINT (-122.4283976 37.7641588),498.4,5364.9
,457,256442764,,yes,,,"POLYGON ((-122.428511 37.7642768, -122.4285231 37.7644154, -122.428263 37.7644295, -122.4282509 37.7642909, -122.4283045 37.7642874, -122.428511 37.7642768))",POINT (-122.4283869 37.764353),354.3,3813.4
Eureka Valley / Harvey Milk Memorial Branch Library,458,256447055,,library,,,"POLYGON ((-122.432022 37.7641833, -122.431756 37.7642008, -122.431734 37.7639683, -122.4318037 37.7639651, -122.4317988 37.7638984, -122.4318981 37.7638937, -122.4318993 37.7639105, -122.4319545 37.7639078, -122.4319549 37.7639125, -122.4320583 37.7639075, -122.4320771 37.7641472, -122.4320193 37.76415, -122.432022 37.7641833))",POINT (-122.4319059 37.76405),853.9,9191.2
,459,256453100,,yes,,,"POLYGON ((-122.4290029 37.7664892, -122.4291861 37.7664813, -122.4292562 37.7664783, -122.4292608 37.7665452, -122.4292075 37.7665475, -122.4290075 37.7665561, -122.4290029 37.7664892))",POINT (-122.4291319 37.7665172),165.3,1779.1
,460,256453101,,yes,,,"POLYGON ((-122.4290075 37.7665561, -122.4292075 37.7665475, -122.4292182 37.7666801, -122.4290814 37.7667833, -122.4290303 37.7667821, -122.4290075 37.7665561))",POINT (-122.4291075 37.766651),375.2,4038.8
,461,256454778,,yes,,,"POLYGON ((-122.4172623 37.7685325, -122.4172671 37.7687224, -122.4170986 37.768725, -122.4170938 37.7685351, -122.4172623 37.7685325))",POINT (-122.4171804 37.7686288),313.5,3374.2
,462,256454781,,yes,,,"POLYGON ((-122.4176697 37.7690986, -122.4174742 37.7691073, -122.4174688 37.7690322, -122.4176909 37.7690223, -122.4176962 37.7690974, -122.4176697 37.7690986))",POINT (-122.4175825 37.7690648),164.8,1774.4
,463,256454784,,yes,,,"POLYGON ((-122.417679 37.7688098, -122.4173937 37.7688225, -122.4173808 37.7686403, -122.417666 37.7686276, -122.417679 37.7688098))",POINT (-122.4175299 37.7687251),509.9,5488.2
,464,256454786,,yes,,,"POLYGON ((-122.4168518 37.7685471, -122.4168621 37.7686896, -122.4167788 37.7686934, -122.4167685 37.7685508, -122.4168518 37.7685471))",POINT (-122.4168153 37.7686202),117.3,1262.4
,465,256454788,,yes,,,"POLYGON ((-122.4176493 37.7694243, -122.4175117 37.7694243, -122.4175074 37.7694456, -122.4174328 37.7694444, -122.4174297 37.7692522, -122.4176634 37.7692371, -122.4176493 37.7694243))",POINT (-122.4175425 37.7693372),409.7,4410.2
,466,256454792,,yes,,,"POLYGON ((-122.4174297 37.7692522, -122.4174328 37.7694444, -122.4174328 37.7695059, -122.4172429 37.7694935, -122.417255 37.7692586, -122.4174297 37.7692522))",POINT (-122.4173414 37.7693794),437.4,4708.7
Pak Auto Service,467,256454796,,yes,,,"POLYGON ((-122.4162033 37.7690863, -122.4157698 37.7691295, -122.4157759 37.7689991, -122.4161865 37.7689764, -122.4161971 37.769031, -122.4162033 37.7690863))",POINT (-122.415979 37.7690488),495.7,5335.3
,468,256454797,,yes,,,"POLYGON ((-122.4170938 37.7685351, -122.4170986 37.768725, -122.4170945 37.7688658, -122.4169973 37.7688666, -122.4169961 37.7687673, -122.4169878 37.7685408, -122.4170938 37.7685351))",POINT (-122.417045 37.7686997),330.0,3552.5
,469,256454799,,yes,,,"POLYGON ((-122.416899 37.7700452, -122.4166554 37.7700101, -122.4165989 37.7700019, -122.4166149 37.7699325, -122.416915 37.7699758, -122.416899 37.7700452))",POINT (-122.4167569 37.7699889),210.7,2267.9
,470,256454800,,yes,,,"POLYGON ((-122.4169878 37.7685408, -122.4169961 37.7687673, -122.4168624 37.7687703, -122.4168621 37.7686896, -122.4168518 37.7685471, -122.4169878 37.7685408))",POINT (-122.4169255 37.7686559),293.3,3157.0
,471,256454802,,yes,,,"POLYGON ((-122.4169655 37.7701688, -122.4166299 37.7701203, -122.4166554 37.7700101, -122.416899 37.7700452, -122.4169909 37.7700585, -122.4169655 37.7701688))",POINT (-122.4168105 37.7700894),373.7,4022.1
,472,256454803,,yes,,,"POLYGON ((-122.4176089 37.76895, -122.4174421 37.7689574, -122.4173656 37.7689608, -122.4173606 37.768891, -122.4176039 37.7688802, -122.4176089 37.76895))",POINT (-122.4174848 37.7689205),165.5,1781.3
,473,256454804,,yes,,,"POLYGON ((-122.417675 37.7691725, -122.4174034 37.7691846, -122.4173982 37.7691107, -122.4174742 37.7691073, -122.4176697 37.7690986, -122.417675 37.7691725))",POINT (-122.4175366 37.7691416),195.9,2108.2
Bartfeld Sale Company,474,256454806,,yes,,,"POLYGON ((-122.4165871 37.768567, -122.4166581 37.769241, -122.4163819 37.7692466, -122.4163424 37.7690115, -122.4163339 37.7689372, -122.4164387 37.7689332, -122.416405 37.7685784, -122.4165871 37.768567))",POINT (-122.4165055 37.768944),1519.2,16352.2
,475,256454807,,yes,,,"POLYGON ((-122.4176909 37.7690223, -122.4174688 37.7690322, -122.4174475 37.7690332, -122.4174421 37.7689574, -122.4176089 37.76895, -122.4176855 37.7689466, -122.4176909 37.7690223))",POINT (-122.4175665 37.7689899),180.5,1943.2
,476,256454808,,yes,,,"POLYGON ((-122.4171066 37.7694855, -122.4170894 37.7692751, -122.416571 37.7693008, -122.4165904 37.769446, -122.4171066 37.7694855))",POINT (-122.4168552 37.7693768),895.1,9634.4
,477,256454809,,yes,,,"POLYGON ((-122.4173937 37.7688225, -122.4172954 37.7688269, -122.4172802 37.7686464, -122.4173808 37.7686403, -122.4173937 37.7688225))",POINT (-122.4173376 37.7687337),178.0,1915.8
,478,256454810,,yes,,,"POLYGON ((-122.4157515 37.7693187, -122.4163819 37.7692466, -122.4163424 37.7690115, -122.4161971 37.769031, -122.4162033 37.7690863, -122.4157698 37.7691295, -122.4157515 37.7693187))",POINT (-122.4160769 37.7691827),1167.4,12566.3
,479,256454811,,yes,,,"POLYGON ((-122.4176837 37.7688766, -122.4176039 37.7688802, -122.4173606 37.768891, -122.4173002 37.7688937, -122.4172954 37.7688269, -122.4173937 37.7688225, -122.417679 37.7688098, -122.4176837 37.7688766))",POINT (-122.4174896 37.7688518),250.8,2700.1
